統一編號,公司名稱,電話,進口資格,出口資格,查詢時間
07663290,力麗企業股份有限公司,02-21001188,有 YES,有 YES,2025-10-01 15:43:11
07664848,松怡有限公司,05-6933027,有 YES,有 YES,2025-10-01 15:43:12
07664967,,,,2025-10-01 15:43:13,
07665396,祥棋實業股份有限公司,02-27090151,有 YES,有 YES,2025-10-01 15:43:15
07665810,欣橋機械股份有限公司,02-25910816,有 YES,有 YES,2025-10-01 15:43:17
07666249,漢珍數位圖書股份有限公司,02-27361058,有 YES,有 YES,2025-10-01 15:43:19
07666819,星元貿易有限公司,02-28823232,有 YES,有 YES,2025-10-01 15:43:20
07666971,皇宇五金有限公司,02-2291-7739,有 YES,有 YES,2025-10-01 15:43:32
07667113,京昇紡織股份有限公司,02-25552131,有 YES,有 YES,2025-10-01 15:43:35
07667839,翼泰興業有限公司,02-25964085,有 YES,有 YES,2025-10-01 15:43:39
07668443,盈的紡織股份有限公司,02-25415588,有 YES,有 YES,2025-10-01 15:43:42
07669338,宜進實業股份有限公司,02-26575859,有 YES,有 YES,2025-10-01 15:43:49
07669560,瑞豪紗布有限公司,02-25410149,有 YES,有 YES,2025-10-01 15:43:53
07669647,森雅貿易有限公司,02-29997968,有 YES,有 YES,2025-10-01 15:44:01
07669787,豐順國際股份有限公司,02-27092234,有 YES,有 YES,2025-10-01 15:44:01
07670102,慕名企業有限公司,25614277,有 YES,有 YES,2025-10-01 15:44:02
07670237,,,,2025-10-01 15:44:03,
07670428,樂紡企業股份有限公司,02-27862969,有 YES,有 YES,2025-10-01 15:44:04
07670715,常鑫工業股份有限公司,02-25673361,有 YES,有 YES,2025-10-01 15:44:05
07671025,宜鋼股份有限公司,02-25425151,有 YES,有 YES,2025-10-01 15:44:06
07671279,歐堡儀器股份有限公司,02-25922123,有 YES,有 YES,2025-10-01 15:44:07
07671587,鶯達企業股份有限公司,25199389,有 YES,有 YES,2025-10-01 15:44:07
07671974,必成精機股份有限公司,02-29180567,有 YES,有 YES,2025-10-01 15:44:08
07672360,世大農化工廠股份有限公司,03-3875570,有 YES,有 YES,2025-10-01 15:44:09
07672880,世新儀器有限公司,02-25033396,有 YES,有 YES,2025-10-01 15:44:10
07674206,,,,2025-10-01 15:44:10,
07674796,南銧企業股份有限公司,02-25522242,有 YES,有 YES,2025-10-01 15:44:11
07675042,立聲貿易有限公司,03-397-2388,有 YES,有 YES,2025-10-01 15:44:12
07675556,,,,2025-10-01 15:44:13,
07675676,高立螺絲工業股份有限公司,02-2594-4250,有 YES,有 YES,2025-10-01 15:44:14
07675845,寶可實業股份有限公司,02-25536525,有 YES,有 YES,2025-10-01 15:44:15
07677061,徠徠企業有限公司,04-2232-1205,有 YES,有 YES,2025-10-01 15:44:15
07677386,銀穗國際企業股份有限公司,02-2523-4655,有 YES,有 YES,2025-10-01 15:44:16
07678110,萬榮國際企業股份有限公司,02-28368698,有 YES,有 YES,2025-10-01 15:44:17
07682450,森永企業有限公司,25554666,有 YES,有 YES,2025-10-01 15:44:18
07682557,小人國企業股份有限公司,03-4717211,有 YES,有 YES,2025-10-01 15:44:18
07685870,大禧工業股份有限公司,02-85123882,有 YES,有 YES,2025-10-01 15:44:19
07686370,允良科技紡織股份有限公司,02-25641751,有 YES,有 YES,2025-10-01 15:44:20
07686744,金羊毛貿易有限公司,02-2559-8846,有 YES,有 YES,2025-10-01 15:44:23
07686842,曜良實業股份有限公司,02-22980118,有 YES,有 YES,2025-10-01 15:44:24
07689685,協進橡膠工業股份有限公司,02-25793488,有 YES,有 YES,2025-10-01 15:44:24
07689833,也威生化科技有限公司,02-27963711,有 YES,有 YES,2025-10-01 15:44:25
07689860,,,,2025-10-01 15:44:27,
07690819,進翼企業有限公司,02-28218811,有 YES,有 YES,2025-10-01 15:44:30
07691269,,,,2025-10-01 15:44:31,
07691612,,,,2025-10-01 15:44:31,
07691964,巧禮有限公司,02-29732683,有 YES,有 YES,2025-10-01 15:44:34
07692393,,,,2025-10-01 15:44:34,
07692555,同山貿易有限公司,02-2287-4096,有 YES,有 YES,2025-10-01 15:44:37
07692627,尚燁工業股份有限公司,03-3221411,有 YES,有 YES,2025-10-01 15:44:37
07692696,建旭工業股份有限公司,02-25910954,有 YES,有 YES,2025-10-01 15:44:38
07697600,又揚企業有限公司,02-28827011,有 YES,有 YES,2025-10-01 15:44:39
07698777,聯銓金屬股份有限公司,28314686,有 YES,有 YES,2025-10-01 15:44:40
07699023,首利實業股份有限公司,02-22991907,有 YES,有 YES,2025-10-01 15:44:41
07700035,櫻圃園藝有限公司,02-27900252,有 YES,有 YES,2025-10-01 15:44:42
07700160,龍基企業有限公司,02-22995709,有 YES,有 YES,2025-10-01 15:44:42
07700942,利盛呢羢綢緞有限公司,02-25525235,有 YES,有 YES,2025-10-01 15:44:43
07702646,良瑋纖維股份有限公司,02-25596450,有 YES,有 YES,2025-10-01 15:44:44
07703027,迪生金屬工業有限公司,02-2897-1919,有 YES,有 YES,2025-10-01 15:44:45
07703194,保旭企業有限公司,02-27174575,有 YES,有 YES,2025-10-01 15:44:46
07703315,,,,2025-10-01 15:44:47,
07703526,富資機械工業股份有限公司,03-3527766,有 YES,有 YES,2025-10-01 15:44:47
07705165,裕國能源科技股份有限公司,07-3359838,有 YES,有 YES,2025-10-01 15:44:49
07707804,旺陞貿易有限公司,02-28951536,有 YES,有 YES,2025-10-01 15:44:50
07707972,,,,2025-10-01 15:44:53,
07708037,大徽企業有限公司,02-25941188,有 YES,有 YES,2025-10-01 15:44:53
07708368,,,,2025-10-01 15:44:54,
07708613,日展纖維企業有限公司,02-29997570,有 YES,有 YES,2025-10-01 15:44:55
07708830,花仙子企業股份有限公司,02-25922860,有 YES,有 YES,2025-10-01 15:44:56
07709211,鵬齡貿易有限公司,02-25681012,有 YES,有 YES,2025-10-01 15:44:57
07709471,,,,2025-10-01 15:44:58,
07709562,豐盛螺絲五金有限公司,,有 YES,有 YES,2025-10-01 15:44:59
07710527,品佶企業股份有限公司,03-9222-110,有 YES,有 YES,2025-10-01 15:45:00
07710625,主仁呢羢百貨有限公司,02-25512737,有 YES,有 YES,2025-10-01 15:45:00
07711645,長澤企業有限公司,02-29992069,有 YES,有 YES,2025-10-01 15:45:01
07711954,龍田企業有限公司,02-25565720,有 YES,有 YES,2025-10-01 15:45:02
07712932,義美股份有限公司,02-25569211,有 YES,有 YES,2025-10-01 15:45:03
07713762,總豪企業股份有限公司,02-27772190,有 YES,有 YES,2025-10-01 15:45:04
07714137,利誼金屬股份有限公司,02-23413286,有 YES,有 YES,2025-10-01 15:45:04
07715023,強盛新股份有限公司,02-25556866,有 YES,有 YES,2025-10-01 15:45:05
07715754,杏嘉企業股份有限公司,02-86777668,有 YES,有 YES,2025-10-01 15:45:06
07715902,又強儀器有限公司,02-27084247,有 YES,有 YES,2025-10-01 15:45:07
07716108,翔鈺企業股份有限公司,02-23770177,有 YES,有 YES,2025-10-01 15:45:08
07716297,大勤呢羢有限公司,02-25598888,有 YES,有 YES,2025-10-01 15:45:09
07717227,帆美印刷股份有限公司,02-28826748,有 YES,有 YES,2025-10-01 15:45:10
07717802,隆意工業股份有限公司,03-4777420,有 YES,有 YES,2025-10-01 15:45:10
07718210,格福興業有限公司,03-3137185,有 YES,有 YES,2025-10-01 15:45:11
07718318,保德大理石企業股份有限公司,03-8233611,有 YES,有 YES,2025-10-01 15:45:12
07718680,彩力染整股份有限公司,03-3244116,有 YES,有 YES,2025-10-01 15:45:13
07719203,勝利蕾絲股份有限公司,02-2299-7373,有 YES,有 YES,2025-10-01 15:45:14
07719230,臺灣愛絲樂股份有限公司,25531158,有 YES,有 YES,2025-10-01 15:45:15
07719267,瑞鎰電機股份有限公司,02-27940603,有 YES,有 YES,2025-10-01 15:45:15
07719870,蒂特精密科技股份有限公司,02-26976868,有 YES,有 YES,2025-10-01 15:45:16
07720481,伯軒實業有限公司,02-26422955,有 YES,有 YES,2025-10-01 15:45:17
07720497,華程實業股份有限公司,02-25530479,有 YES,有 YES,2025-10-01 15:45:19
07720519,百椿貿易股份有限公司,02-25946538,有 YES,有 YES,2025-10-01 15:45:19
07720686,健男呢羢有限公司,02-25525666,有 YES,有 YES,2025-10-01 15:45:20
07721550,福發實業股份有限公司,06-6991234,有 YES,有 YES,2025-10-01 15:45:21
07721799,竝利企業有限公司,02-26940321,有 YES,有 YES,2025-10-01 15:45:22
07722586,捷報實業股份有限公司,02-27631581,有 YES,有 YES,2025-10-01 15:45:22
07722798,,,,2025-10-01 15:45:23,
07723369,春茂實業股份有限公司,02-25368076,有 YES,有 YES,2025-10-01 15:45:24
07723543,詠同貿易有限公司,02-2883-7367,有 YES,有 YES,2025-10-01 15:45:25
07724000,詠笙科技股份有限公司,02-2746-8268,有 YES,有 YES,2025-10-01 15:45:25
07724260,宜津企業股份有限公司,02-27765781,有 YES,有 YES,2025-10-01 15:45:26
07724424,,,,2025-10-01 15:45:27,
07724634,仁才服裝有限公司,02-25929939,有 YES,有 YES,2025-10-01 15:45:28
07724971,陽明電機股份有限公司,02-28151106,有 YES,有 YES,2025-10-01 15:45:29
07725182,朝昶五金工業有限公司,02-25958883,有 YES,有 YES,2025-10-01 15:45:30
07726014,伊索國際有限公司,02-88613778,有 YES,有 YES,2025-10-01 15:45:32
07726062,尚益染整加工股份有限公司,02-27132002,有 YES,有 YES,2025-10-01 15:45:33
07726112,伍峰科技股份有限公司,02-28835198,有 YES,有 YES,2025-10-01 15:45:34
07727626,多將企業有限公司,02-25970388,有 YES,無 NO,2025-10-01 15:45:34
07727739,力騰實業有限公司,89902100,有 YES,有 YES,2025-10-01 15:45:35
07728511,,,,2025-10-01 15:45:36,
07728688,國德實業股份有限公司,02-25522181,有 YES,有 YES,2025-10-01 15:45:37
07729618,齊記企業有限公司,02-2556-7211,有 YES,有 YES,2025-10-01 15:45:37
07729764,恭億針織股份有限公司,02-25622465,有 YES,有 YES,2025-10-01 15:45:38
07730093,沅立彩色製版印刷股份有限公司,02-28132470,有 YES,有 YES,2025-10-01 15:45:40
07730256,偉貿股份有限公司,02-26832086,有 YES,有 YES,2025-10-01 15:45:41
07730798,翊亨有限公司,02-27133225-6,有 YES,有 YES,2025-10-01 15:45:42
07731017,,,,2025-10-01 15:45:43,
07732114,千順紡織股份有限公司,02-25435601,有 YES,有 YES,2025-10-01 15:45:44
07732557,精湛貿易股份有限公司,02-27382038,有 YES,有 YES,2025-10-01 15:45:45
07732775,欣承實業有限公司,02-29990636,有 YES,有 YES,2025-10-01 15:45:46
07732803,,,,2025-10-01 15:45:47,
07733063,穿越時裝有限公司,02-25111087,有 YES,有 YES,2025-10-01 15:45:49
07733774,奕華五金股份有限公司,02-25628792,有 YES,有 YES,2025-10-01 15:45:50
07734324,美而堅實業有限公司,02-25978000,有 YES,有 YES,2025-10-01 15:45:51
07734788,君陽特殊印刷股份有限公司,02-29954666,有 YES,有 YES,2025-10-01 15:45:53
07735631,,,,2025-10-01 15:45:54,
07735766,博年貿易有限公司,02-2736-0781,有 YES,有 YES,2025-10-01 15:45:56
07735935,宏仰纖維股份有限公司,02-25563699,有 YES,有 YES,2025-10-01 15:45:58
07735978,謙緯實業有限公司,02-2557-4929,有 YES,有 YES,2025-10-01 15:45:58
07736630,文選股份有限公司,02-29996757,有 YES,有 YES,2025-10-01 15:45:59
07737413,鑫鉅國際有限公司,02-25958306,有 YES,有 YES,2025-10-01 15:46:00
07737547,冠順染整股份有限公司,02-25525297,有 YES,有 YES,2025-10-01 15:46:00
07837953,,,,2025-10-01 15:46:22,
07838480,,,,2025-10-01 15:46:23,
07838854,中鴻鋼鐵股份有限公司,07-6117171,有 YES,有 YES,2025-10-01 15:46:25
07838926,,,,2025-10-01 15:46:26,
07839798,,,,2025-10-01 15:46:27,
07839903,怡景園藝有限公司,07-6421567,有 YES,有 YES,2025-10-01 15:46:28
07840346,子吉實業有限公司,07-3808758,有 YES,有 YES,2025-10-01 15:46:29
07841252,上禾營造股份有限公司,05-2718116,有 YES,有 YES,2025-10-01 15:46:30
07841696,,,,2025-10-01 15:46:31,
07842457,上友營造有限公司,07-2611911,有 YES,有 YES,2025-10-01 15:46:32
07861475,欣雄天然氣股份有限公司,07-7416101,有 YES,有 YES,2025-10-01 15:46:33
07867999,利家毛刷有限公司,07-7881139,有 YES,有 YES,2025-10-01 15:46:33
07912185,台灣關西塗料股份有限公司,07-6223171,有 YES,有 YES,2025-10-01 15:46:34
07926511,久陽精密股份有限公司,07-6125899,有 YES,有 YES,2025-10-01 15:46:35
07926596,旋元實業有限公司,07-3719732,有 YES,有 YES,2025-10-01 15:46:36
07931232,勝鎧工業股份有限公司,07-6225921,有 YES,有 YES,2025-10-01 15:46:37
07931248,至盈實業股份有限公司,07-6281391-2,有 YES,有 YES,2025-10-01 15:46:39
07931599,安安食品工業有限公司,076228523,有 YES,有 YES,2025-10-01 15:46:39
07932062,,,,2025-10-01 15:46:40,
07932366,瑞晉興業股份有限公司,07-6227343-4,有 YES,有 YES,2025-10-01 15:46:41
07932746,善統工業股份有限公司,07-6932261-2,有 YES,有 YES,2025-10-01 15:46:45
07932942,,,,2025-10-01 15:46:46,
07932990,慶益工業股份有限公司,07-6976699,有 YES,有 YES,2025-10-01 15:46:48
07933034,,,,2025-10-01 15:46:49,
07933098,,,,2025-10-01 15:46:52,
07933148,益佐企業股份有限公司,07-3715299,有 YES,有 YES,2025-10-01 15:46:53
07933365,總勝企業股份有限公司,06-2661226,有 YES,有 YES,2025-10-01 15:46:54
07933490,瑩聯股份有限公司,07-6905676,有 YES,有 YES,2025-10-01 15:46:56
07933533,,,,2025-10-01 15:47:00,
07959006,,,,2025-10-01 15:47:01,
07992639,聖州企業股份有限公司,02-27327219,有 YES,有 YES,2025-10-01 15:47:02
07992883,台灣有明食品股份有限公司,08-7550525,有 YES,有 YES,2025-10-01 15:47:06
07993638,復進企業股份有限公司,08-7783501-3,有 YES,有 YES,2025-10-01 15:47:08
07995087,里一實業股份有限公司,08-7515988,有 YES,有 YES,2025-10-01 15:47:10
07996712,上舜貿易股份有限公司,07-7817208,有 YES,有 YES,2025-10-01 15:47:11
08005598,油順精密股份有限公司,04-23505599,有 YES,有 YES,2025-10-01 15:47:12
08032808,堅山建設股份有限公司,07-7515101,有 YES,有 YES,2025-10-01 15:47:14
08056929,裕瑋鋁業股份有限公司,08-7396869,有 YES,有 YES,2025-10-01 15:47:15
08058399,,,,2025-10-01 15:47:16,
08096909,,,,2025-10-01 15:47:17,
08122300,,,,2025-10-01 15:47:18,
08126951,,,,2025-10-01 15:47:19,
09400246,勵泰實業有限公司,02-25280770,有 YES,有 YES,2025-10-01 15:47:20
09401499,甲桂林廣告股份有限公司,02-25175757#132,有 YES,有 YES,2025-10-01 15:47:22
09401511,東臨福有限公司,02-23633737,有 YES,有 YES,2025-10-01 15:47:25
09401651,,,,2025-10-01 15:47:27,
09401982,霖愷企業有限公司,02-82316969,有 YES,有 YES,2025-10-01 15:47:29
09402455,連毅針織實業股份有限公司,03-3293651,有 YES,有 YES,2025-10-01 15:47:31
09404334,旭海國際科技股份有限公司,02-66087639,有 YES,有 YES,2025-10-01 15:47:33
09404432,通陽國際事業股份有限公司,04-23115878,有 YES,有 YES,2025-10-01 15:47:35
09404664,億圖實業股份有限公司,037-623242,有 YES,有 YES,2025-10-01 15:47:37
09404720,啟霸貿易有限公司,02-27068836,有 YES,有 YES,2025-10-01 15:47:40
09404756,常穩企業股份有限公司,02-27479666,有 YES,有 YES,2025-10-01 15:47:43
09405066,,,,2025-10-01 15:47:47,
09405278,先智生物科技股份有限公司,02-24978076,有 YES,有 YES,2025-10-01 15:47:55
09405299,九合工程股份有限公司,02-29024522,有 YES,有 YES,2025-10-01 17:19:43
09406889,唯上企業有限公司,02-27262737,有 YES,有 YES,2025-10-01 17:19:43
09407091,,,,2025-10-01 17:19:45,
09407536,安泰電業股份有限公司,02-2662-1710,有 YES,有 YES,2025-10-01 17:19:46
09408140,中呈實業股份有限公司,03-4644567,有 YES,有 YES,2025-10-01 17:19:47
09408514,安迅資訊系統股份有限公司,02-27191415,有 YES,有 YES,2025-10-01 17:19:48
09408562,祥好塑膠股份有限公司,03-3547136-9,有 YES,有 YES,2025-10-01 17:19:49
09408654,芝柏企業股份有限公司,03-3530345-7,有 YES,有 YES,2025-10-01 17:19:51
09409056,美兆生活事業股份有限公司,02-27581155#561,有 YES,有 YES,2025-10-01 17:19:53
09409149,特暉貿易股份有限公司,25591323,有 YES,有 YES,2025-10-01 17:19:54
09409507,芃瑞貿易股份有限公司,02-25552286,有 YES,有 YES,2025-10-01 17:19:55
09409719,鑫興機械工業股份有限公司,03-3218768,有 YES,有 YES,2025-10-01 17:19:56
09409751,,,,2025-10-01 17:19:57,
09410027,力群電子股份有限公司,02-2267-9000,有 YES,有 YES,2025-10-01 17:20:00
09410531,技電股份有限公司,02-29106969,有 YES,有 YES,2025-10-01 17:20:02
09410722,威昀創新股份有限公司,02-27521012,有 YES,有 YES,2025-10-01 17:20:03
09410883,昱盛工業股份有限公司,02-27136094,有 YES,有 YES,2025-10-01 17:20:06
09410928,聚太有限公司,02-23966170,有 YES,有 YES,2025-10-01 17:20:10
09411433,天方科技實業股份有限公司,04-23891738,有 YES,有 YES,2025-10-01 17:20:11
09412284,全球商業網股份有限公司,02-77092912,有 YES,有 YES,2025-10-01 17:20:13
09412329,多妮化粧品有限公司,02-23628072,有 YES,有 YES,2025-10-01 17:20:15
09412432,及恩股份有限公司,02-29177757,有 YES,有 YES,2025-10-01 17:20:16
09413002,,,,2025-10-01 17:20:20,
09413137,寶邁企業有限公司,02-22789088,有 YES,有 YES,2025-10-01 17:20:21
09413592,宏樺森有限公司,02-27046418,有 YES,有 YES,2025-10-01 17:20:22
09413925,伯紹有限公司,02-28282791,有 YES,有 YES,2025-10-01 17:20:23
09414332,力源機械工業有限公司,03-4965500,有 YES,有 YES,2025-10-01 17:20:24
09414831,元鼎國際企業股份有限公司,02-27047777,有 YES,有 YES,2025-10-01 17:20:25
09414987,金倫設計工程有限公司,02-27319698,有 YES,有 YES,2025-10-01 17:20:25
09415162,捷瑄企業有限公司,02-23687200,有 YES,有 YES,2025-10-01 17:20:26
09415487,英方企業有限公司,23693320,有 YES,有 YES,2025-10-01 17:20:27
09415542,時哲企業有限公司,02-87894780,有 YES,有 YES,2025-10-01 17:20:28
09415923,嘉蔘貿易股份有限公司,07-3117375,有 YES,有 YES,2025-10-01 17:20:29
09415959,鉅偉股份有限公司,02-27092326,有 YES,有 YES,2025-10-01 17:20:30
09416129,六合安全工程有限公司,8792-5757,有 YES,有 YES,2025-10-01 17:20:31
09416253,三代電子有限公司,02-27604220,有 YES,有 YES,2025-10-01 17:20:32
09416747,全崴科技股份有限公司,02-2999-0096,有 YES,有 YES,2025-10-01 17:20:32
09416818,世引國際有限公司,03-3258925,有 YES,有 YES,2025-10-01 17:20:33
09416943,滙佶實業有限公司,02-26623638,有 YES,有 YES,2025-10-01 17:20:34
09417106,能建有限公司,04-22225723,有 YES,有 YES,2025-10-01 17:20:35
09417160,美訊實業有限公司,02-22189212,有 YES,有 YES,2025-10-01 17:20:36
09417611,久聯企業股份有限公司,02-2327-9230,有 YES,有 YES,2025-10-01 17:20:36
09418034,益富實業股份有限公司,02-28837300,有 YES,有 YES,2025-10-01 17:20:38
09418098,超倫實業有限公司,02-27867136,有 YES,有 YES,2025-10-01 17:20:39
09418745,有泰香料化學股份有限公司,02-26851918,有 YES,有 YES,2025-10-01 17:20:40
09420186,,,,2025-10-01 17:20:42,
09420242,新碩資訊股份有限公司,02-27397700,有 YES,有 YES,2025-10-01 17:20:42
09420756,廷維工程有限公司,02-27075011,有 YES,有 YES,2025-10-01 17:20:43
09420947,漢升密封科技股份有限公司,03-4515000,有 YES,有 YES,2025-10-01 17:20:44
09421093,攸紘企業股份有限公司,02-27553250,有 YES,有 YES,2025-10-01 17:20:45
09421713,晉椿股份有限公司,02-27315487,有 YES,有 YES,2025-10-01 17:20:46
09422109,六輝貿易股份有限公司,02-26562688,有 YES,有 YES,2025-10-01 17:20:47
